route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6641,2,15224555,99 Broadway B-Line/To UBC Exchange,,1,2186316,317528,0,1
6641,2,15224556,99 Broadway B-Line/To UBC Exchange,,1,2186313,317528,0,1
6641,2,15224557,99 Broadway B-Line/To UBC Exchange,,1,2186315,317528,0,1
6641,2,15224558,99 Broadway B-Line/To UBC Exchange,,1,2186318,317528,0,1
6641,3,15224559,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186343,317522,0,1
6641,3,15224560,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224561,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186342,317522,0,1
6641,3,15224562,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186341,317522,0,1
6641,3,15224563,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224564,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224565,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186343,317522,0,1
6641,3,15224566,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224567,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186342,317522,0,1
6641,3,15224568,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224569,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186341,317522,0,1
6641,3,15224570,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224571,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186340,317522,0,1
6641,3,15224572,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186339,317522,0,1
6641,3,15224573,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224574,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224575,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186343,317522,0,1
6641,3,15224576,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224577,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224578,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186342,317522,0,1
6641,3,15224579,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224580,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186341,317522,0,1
6641,3,15224581,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224582,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186340,317522,0,1
6641,3,15224583,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224584,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186339,317522,0,1
6641,3,15224585,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224586,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224587,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186343,317522,0,1
6641,3,15224588,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224589,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224590,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186342,317522,0,1
6641,3,15224591,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224592,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186341,317522,0,1
6641,3,15224593,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224594,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186340,317522,0,1
6641,3,15224595,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224596,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186339,317522,0,1
6641,3,15224597,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224598,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224599,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186343,317522,0,1
6641,3,15224600,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224601,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224602,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186342,317522,0,1
6641,3,15224603,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224604,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186341,317522,0,1
6641,3,15224605,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224606,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186340,317522,0,1
6641,3,15224607,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224608,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186339,317522,0,1
6641,3,15224609,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224610,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224611,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186343,317522,0,1
6641,3,15224612,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224613,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224614,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186342,317522,0,1
6641,3,15224615,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224616,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186341,317522,0,1
6641,3,15224617,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224618,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186340,317522,0,1
6641,3,15224619,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224620,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186339,317522,0,1
6641,3,15224621,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224622,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224623,99 Broadway B-Line/To Boundary Loop,,0,2186343,317524,0,1
6641,3,15224624,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224625,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224626,99 Broadway B-Line/To Boundary Loop,,0,2186342,317524,0,1
6641,3,15224627,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224628,99 Broadway B-Line/To Boundary Loop,,0,2186341,317524,0,1
6641,3,15224629,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224630,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186340,317522,0,1
6641,3,15224631,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224632,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186339,317522,0,1
6641,3,15224633,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224634,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224635,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186332,317522,0,1
6641,3,15224636,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224637,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224638,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224639,99 Broadway B-Line/To Boundary Loop,,0,2186340,317524,0,1
6641,3,15224640,99 Broadway B-Line/To Boundary Loop,,0,2186339,317524,0,1
6641,3,15224641,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224642,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224643,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224644,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224645,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224646,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224647,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224648,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224649,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224650,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224651,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224652,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224653,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186338,317522,0,1
6641,3,15224654,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186334,317522,0,1
6641,3,15224655,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186337,317522,0,1
6641,3,15224656,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186336,317522,0,1
6641,3,15224657,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186335,317522,0,1
6641,3,15224658,99 Broadway B-Line/To Boundary Loop,,0,2186334,317524,0,1
6641,3,15224659,99 Broadway B-Line/To Commercial-Broadway Station,,0,2186333,317522,0,1
6641,3,15224660,99 Broadway B-Line/To Boundary Loop,,0,2186332,317524,0,1
6641,3,15224661,99 Broadway B-Line/To UBC Exchange,,1,2186343,317529,0,1
6641,3,15224662,99 Broadway B-Line/To UBC Exchange,,1,2186332,317529,0,1
6641,3,15224663,99 Broadway B-Line/To UBC Exchange,,1,2186342,317529,0,1
6641,3,15224664,99 Broadway B-Line/To UBC Exchange,,1,2186341,317529,0,1
6641,3,15224665,99 Broadway B-Line/To UBC Exchange,,1,2186335,317529,0,1
6641,3,15224666,99 Broadway B-Line/To UBC Exchange,,1,2186338,317529,0,1
6641,3,15224667,99 Broadway B-Line/To UBC Exchange,,1,2186343,317528,0,1
6641,3,15224668,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224669,99 Broadway B-Line/To UBC Exchange,,1,2186342,317528,0,1
6641,3,15224670,99 Broadway B-Line/To UBC Exchange,,1,2186336,317529,0,1
6641,3,15224671,99 Broadway B-Line/To UBC Exchange,,1,2186341,317528,0,1
6641,3,15224672,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224673,99 Broadway B-Line/To UBC Exchange,,1,2186340,317529,0,1
6641,3,15224674,99 Broadway B-Line/To UBC Exchange,,1,2186339,317529,0,1
6641,3,15224675,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224676,99 Broadway B-Line/To UBC Exchange,,1,2186334,317529,0,1
6641,3,15224677,99 Broadway B-Line/To UBC Exchange,,1,2186343,317528,0,1
6641,3,15224678,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224679,99 Broadway B-Line/To UBC Exchange,,1,2186337,317529,0,1
6641,3,15224680,99 Broadway B-Line/To UBC Exchange,,1,2186342,317528,0,1
6641,3,15224681,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224682,99 Broadway B-Line/To UBC Exchange,,1,2186341,317528,0,1
6641,3,15224683,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224684,99 Broadway B-Line/To UBC Exchange,,1,2186340,317528,0,1
6641,3,15224685,99 Broadway B-Line/To UBC Exchange,,1,2186333,317529,0,1
6641,3,15224686,99 Broadway B-Line/To UBC Exchange,,1,2186339,317528,0,1
6641,3,15224687,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224688,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224689,99 Broadway B-Line/To UBC Exchange,,1,2186343,317528,0,1
6641,3,15224690,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224691,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224692,99 Broadway B-Line/To UBC Exchange,,1,2186342,317528,0,1
6641,3,15224693,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224694,99 Broadway B-Line/To UBC Exchange,,1,2186341,317528,0,1
6641,3,15224695,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224696,99 Broadway B-Line/To UBC Exchange,,1,2186340,317528,0,1
6641,3,15224697,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224698,99 Broadway B-Line/To UBC Exchange,,1,2186339,317528,0,1
6641,3,15224699,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224700,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224701,99 Broadway B-Line/To UBC Exchange,,1,2186343,317528,0,1
6641,3,15224702,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224703,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224704,99 Broadway B-Line/To UBC Exchange,,1,2186342,317528,0,1
6641,3,15224705,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224706,99 Broadway B-Line/To UBC Exchange,,1,2186341,317528,0,1
6641,3,15224707,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224708,99 Broadway B-Line/To UBC Exchange,,1,2186340,317528,0,1
6641,3,15224709,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224710,99 Broadway B-Line/To UBC Exchange,,1,2186339,317528,0,1
6641,3,15224711,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224712,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224713,99 Broadway B-Line/To UBC Exchange,,1,2186343,317528,0,1
6641,3,15224714,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224715,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224716,99 Broadway B-Line/To UBC Exchange,,1,2186342,317528,0,1
6641,3,15224717,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224718,99 Broadway B-Line/To UBC Exchange,,1,2186341,317528,0,1
6641,3,15224719,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224720,99 Broadway B-Line/To UBC Exchange,,1,2186340,317528,0,1
6641,3,15224721,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224722,99 Broadway B-Line/To UBC Exchange,,1,2186339,317528,0,1
6641,3,15224723,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224724,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224725,99 Broadway B-Line/To UBC Exchange,,1,2186343,317528,0,1
6641,3,15224726,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224727,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224728,99 Broadway B-Line/To UBC Exchange,,1,2186342,317528,0,1
6641,3,15224729,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224730,99 Broadway B-Line/To UBC Exchange,,1,2186341,317528,0,1
6641,3,15224731,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224732,99 Broadway B-Line/To UBC Exchange,,1,2186340,317528,0,1
6641,3,15224733,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224734,99 Broadway B-Line/To UBC Exchange,,1,2186339,317528,0,1
6641,3,15224735,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224736,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224737,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
6641,3,15224738,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224739,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224740,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224741,99 Broadway B-Line/To UBC Exchange,,1,2186340,317528,0,1
6641,3,15224742,99 Broadway B-Line/To UBC Exchange,,1,2186339,317528,0,1
6641,3,15224743,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224744,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224745,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224746,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224747,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224748,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224749,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224750,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224751,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224752,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224753,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224754,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224755,99 Broadway B-Line/To UBC Exchange,,1,2186338,317528,0,1
6641,3,15224756,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224757,99 Broadway B-Line/To UBC Exchange,,1,2186337,317528,0,1
6641,3,15224758,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224759,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224760,99 Broadway B-Line/To UBC Exchange,,1,2186334,317528,0,1
6641,3,15224761,99 Broadway B-Line/To UBC Exchange,,1,2186336,317528,0,1
6641,3,15224762,99 Broadway B-Line/To UBC Exchange,,1,2186335,317528,0,1
6641,3,15224763,99 Broadway B-Line/To UBC Exchange,,1,2186333,317528,0,1
6641,3,15224764,99 Broadway B-Line/To UBC Exchange,,1,2186332,317528,0,1
